anime_id,en_title,year
694,Canvas 2: Rainbow Colored Sketch,2005.0
1219,,2006.0
25383,,2015.0
8536,,2010.0
21407,,2014.0
1721,,2007.0
8228,Hell Teacher Nube: 0 a.m. Nube Dead,1997.0
727,Goldfish Warning!,1991.0
1469,Monster Rancher,1999.0
942,The Good Witch Of The West,2006.0
2611,Panda! Go Panda!,1972.0
1638,Peter Pan & Wendy,1989.0
7245,The World's Most Famous Tales,1995.0
623,,2002.0
10502,Drawer Hobs,2011.0
18121,Teekyu 2,2013.0
605,I'm Gonna Be an Angel!,1999.0
31430,,2016.0
5763,Space Carrier Blue Noah,1979.0
2884,Aachi and Ssipak,2006.0
2688,Zillion,1987.0
27815,Cardfight!! Vanguard G,2014.0
111,Corrector Yui,1999.0
2166,Dojin Work,2007.0
3053,Fight! Kickers,1986.0
3146,,2007.0
6069,Gregory Horror Show,1999.0
2178,,2007.0
2938,Legendary Idol Eriko,1989.0
219,Martian Successor Nadesico: The Prince of Darkness,1998.0
4073,,1977.0
7135,,2011.0
860,Disgaea,2006.0
3162,"Katri, Girl of the Meadows",1984.0
8410,Beyblade: Metal Masters,2010.0
88,Mobile Suit Gundam F91,1991.0
13201,Monster Rancher (2000),2000.0
21325,,2014.0
1377,Space Symphonic Poem Maetel: Galaxy Express 999 Side Story,2004.0
965,Gargoyle of Yoshinaga House,2006.0
2120,,1986.0
16419,Glitter Force Doki Doki,2013.0
895,Dragon Ball Z: The World's Strongest,1990.0
1599,,1998.0
29868,,2015.0
3689,,1998.0
1597,,2002.0
7793,,2010.0
33031,Scorching Ping Pong Girls,2016.0
1541,Fist of the Blue Sky,2006.0
14629,,2012.0
3672,,1994.0
4943,A Journey Through Fairyland,1985.0
2964,Blue Drop,2007.0
2119,,1985.0
296,Dragon Drive,2002.0
7435,Dragon Quest: Great Adventure of Dai,1991.0
12471,,2012.0
12461,Hiiro no Kakera: The Tamayori Princess Saga,2012.0
3326,Franz Kafka's A Country Doctor,2007.0
12963,,2012.0
4262,,2008.0
2695,Mobile Suit Gundam 0083: The Afterglow Of Zeon,1992.0
1243,,2006.0
1035,,2005.0
26395,Teekyu 4,2015.0
28835,,2015.0
688,Utakata,2004.0
31147,Concrete Revolutio,2015.0
16355,The Severing Crime Edge,2013.0
4486,Getter Robo G,1975.0
3602,Galaxy Express 999: Eternal Fantasy,1998.0
646,,1997.0
1082,Daphne in the Brilliant Blue,2004.0
9957,,1994.0
2598,Heavy Metal L-Gaim,1984.0
273,Someday's Dreamers,2003.0
6560,Popee the Clown,2000.0
30567,Teekyu 5,2015.0
2633,,2000.0
5143,Special Powered Armor Troop Dorvack,1983.0
5505,Viper's Creed,2009.0
2128,,1975.0
33419,,2016.0
2579,Around the World with Willy Fog,1984.0
4657,,2009.0
2705,,1996.0
11457,,2011.0
12499,,2012.0
2814,Wowser,1988.0
4362,Fireball,2008.0
3012,,2001.0
10359,,2011.0
757,The Boy Who Saw the Wind,2000.0
865,Metal Armor Dragonar,1987.0
4411,Future Robo Daltanius,1979.0
5526,Pokémon: Pikachu's Summer Vacation,1998.0
19825,,2013.0
7536,,2009.0
6162,,2009.0
1550,,1970.0
2255,Super Bestial Machine God Dancougar,1985.0
2703,Super YoYo,1998.0
15547,B-Daman Fireblast,2012.0
293,,1999.0
563,DNA²,1994.0
378,,2002.0
30651,Lovely Muuuuuuuco!,2015.0
3659,,2006.0
3182,,2004.0
10114,,2011.0
2783,Thumbelina: A Magical Story,1992.0
1771,Ring ni Kakero 1 Episode: The Pacific War,2006.0
11635,Sacred Seven: Wings of the Silver Moon,2012.0
4031,Charge!! Men's Private School,1988.0
2934,,2001.0
2811,Flying Phantom Ship,1969.0
2620,Spider Riders: Resurrected Sun,2007.0
924,Transformers Super-God Masterforce,1988.0
3964,∀ Gundam II: Moonlight Butterfly,2002.0
17082,Aiura,2013.0
4339,Attack on Tomorrow,1977.0
2786,,2006.0
5082,,2008.0
723,,1992.0
8956,,2002.0
897,Dragon Ball Z: Lord Slug,1991.0
13755,,1988.0
6971,,1971.0
771,,2006.0
4211,Hareluya II Boy,1997.0
5129,Zentrix,2003.0
24629,Gourmet Girl Graffiti,2015.0
21835,,2014.0
4306,Water Spider Monmon,2006.0
4468,,1992.0
1247,Project Blue Earth SOS,2006.0
4723,Animated Classics of Japanese Literature,1986.0
7329,Hamtaro Movie 1: Ham Ham Land Big Adventure,2001.0
14853,Possessions,2012.0
447,Knight Hunters,1998.0
2334,The Three Musketeers: Aramis the Adventure,1989.0
1893,,1995.0
32664,Bananya,2016.0
8123,,1992.0
6527,,2009.0
5250,,1984.0
3720,Jack and the Beanstalk,1974.0
9773,,1988.0
19855,Nobunagun,2014.0
616,,1995.0
10197,,2011.0
1300,,1999.0
2826,The Wonderful Wizard of Oz,1986.0
25859,RE-KAN!,2015.0
2511,Time Stranger,1985.0
2612,Spoon Oba-san,1983.0
32555,Magic of Stella,2016.0
10074,,2011.0
926,Transformers Victory,1989.0
21845,In Search of the Lost Future,2014.0
14355,Encouragement of Climb,2013.0
19429,Riddle Story of Devil,2014.0
2576,Raccoon Rascal,1977.0
9858,,1997.0
1123,Beet the Vandel Buster Excellion,2005.0
6855,Uproar in Heaven,1964.0
234,,2004.0
271,,2003.0
8208,Hell Teacher Nube,1996.0
2704,Steam Detectives,1998.0
3935,Hiwou War Chronicles,2000.0
1433,,1985.0
28817,Mikagura School Suite,2015.0
33741,Mobile Police Patlabor: Reboot,2016.0
13173,,2012.0
1881,Sasami Magical Girls Club,2006.0
32228,Teekyu 7,2016.0
23067,Tenkai Knights,2014.0
3069,Be Forever Yamato,1980.0
3021,Wingman,1984.0
1497,Tales of the Street Corner,1962.0
288,Beyblade,2001.0
32379,Berserk (2016),2016.0
2802,Candy Candy: Candy's Summer Vacation,1978.0
4201,,1996.0
11177,B-Daman Crossfire,2011.0
2795,Dragonaut - The Resonance,2007.0
17919,Wish Upon the Pleiades,2015.0
4808,Hurricane Polymar,1974.0
667,Girl Meets Girl,2006.0
18495,Chronicles of the Going Home Club,2013.0
25939,,2015.0
86,Mobile Suit Gundam ZZ,1986.0
8235,,1972.0
2970,,2007.0
21177,Nobunaga the Fool,2014.0
21707,,2014.0
25857,,2015.0
919,Ray The Animation,2006.0
11491,Recorder and Randsell,2012.0
3024,Princess Knight,1967.0
5201,Tomatoman,1992.0
533,Teacher's Time,2004.0
420,Spriggan,1998.0
12857,,2013.0
10702,Tekken: Blood Vengeance,2011.0
7330,,2002.0
1675,Transformers Armada,2003.0
4101,,2006.0
2089,The Super Dimension Century Orguss,1983.0
8632,A Sumo Wrestler's Tail,2010.0
2653,Doraemon: Ganbare! Gian!!,2001.0
1317,The Illusionary Golden Bowl,2004.0
3355,,2002.0
850,Gakuen Heaven,2006.0
385,Gilgamesh,2003.0
12483,,2000.0
2831,,1980.0
1204,,1998.0
671,,2006.0
5953,Magical Princess Minky Momo: Hold on to Your Dreams,1991.0
1161,Maze: The Mega-Burst Space,1997.0
3836,Belle and Sebastian,1981.0
11615,,2011.0
2603,Mushi-Uta,2007.0
12663,,1983.0
18099,Recorder and Randsell Mi,2013.0
2628,,1999.0
6670,Symphony in August,2009.0
3271,Daigunder,2002.0
12745,,1987.0
7619,Spooky Kitaro,1996.0
5936,White Fang,1990.0
3130,,1980.0
17731,,2013.0
12279,,2002.0
2106,,2007.0
518,Magical Princess Minky Momo,1982.0
626,"Protect Me, Heavenly Moon Guardian!",1998.0
3438,Top Striker,1991.0
4793,Pokémon: Pikachu and Pichu,2000.0
2161,The Skull Man,2007.0
1618,,1999.0
31440,Teekyu 6,2015.0
1737,Space Warrior Baldios,1980.0
3835,,1981.0
20543,Bayonetta: Bloody Fate,2013.0
9119,Nutsberry Town,1992.0
1752,Di Gi Charat Movie: A Trip To The Planet,2001.0
2042,The Five Star Stories,1989.0
17679,Gambo,2013.0
6653,Galaxy Express 999: Claire of the Glass,1980.0
3037,Ghost Sweeper Mikami Movie,1994.0
1325,Violinist of Hamelin,1996.0
1316,Idaten Jump,2005.0
2556,,1989.0
618,Ninja Scroll: The Series,2003.0
4050,Mushiking: The Guardians of the Forest,2005.0
222,,2004.0
32962,Occultic;Nine,2016.0
17573,,2012.0
9107,Pokémon: Black & White,2010.0
14093,Pokémon: Black & White: Rival Destinies,2012.0
2033,Tamala 2010: A Punk Cat in Space,2002.0
3761,Dogtanian and the Three Muskehounds,1981.0
2032,,2007.0
1533,Wedding Peach,1995.0
33046,,2016.0
1669,Beyblade V-Force,2002.0
1136,,1999.0
2495,Chance Pop Session,2001.0
4503,Robotech Masters,1984.0
2650,,1981.0
7436,Dragon Quest Great Adventure of Dai! Disciple of Aban.,1992.0
7307,,1985.0
3481,,1976.0
1409,,2003.0
2565,,1966.0
148,Diamond Daydreams,2004.0
16756,,2011.0
2980,Fantascience World Gulliver Boy,1995.0
2039,Persia the Magic Fairy,1984.0
8245,,2010.0
26351,The Disappearance of Nagato Yuki-chan,2015.0
3827,My Name Is Teppei,1977.0
23209,Celestial Method,2014.0
15125,Teekyu,2012.0
10005,,2007.0
473,,2005.0
20267,Wooser's Hand-to-Mouth Life: Awakening Arc,2014.0
29017,Wooser's Hand-to-Mouth Life: Phantasmagoric Arc,2015.0
11755,,2012.0
1962,The Daichis: Earth's Defense Family,2001.0
2224,,1986.0
6008,Jewelpet,2009.0
1660,Kurogane Communication,1998.0
2038,,1985.0
4052,Medabots Spirits,2000.0
8783,Nezha Conquers The Dragon King,1979.0
24705,Gonna be the Twin-Tail!!,2014.0
3366,Persona: Trinity Soul,2008.0
2619,Spider Riders,2006.0
33811,Teekyu 8,2016.0
17233,The House,2011.0
3008,,1977.0
6129,Umi Monogatari,2009.0
3077,Laughing Salesman,1989.0
315,A Chinese Ghost Story,1997.0
298,.hack//Legend of The Twilight,2003.0
2221,Rock'n Roll Kids,1983.0
8950,,2010.0
1149,Super Heavy God Gravion Zwei,2004.0
236,E's Otherwise,2003.0
504,Fatal Fury: The Motion Picture,1994.0
11268,,1975.0
7285,Galaxy Express 999: Beyond the Diamond Ring,2009.0
1706,,2002.0
1466,Hakugei: Legend of the Moby Dick,1997.0
1848,Lord of Lords Ryu Knight,1994.0
6087,,1977.0
16906,,2013.0
1445,Speed Racer,1967.0
3388,,1974.0
4782,Mama Loves the Poyopoyo-Saurus,1995.0
776,,2003.0
24075,Persona 4 the Golden ANIMATION,2014.0
21569,Pokémon the Movie: Diancie and the Cocoon of Destruction,2014.0
11073,Ash's Journey,1998.0
28619,Rampo Kitan: Game of Laplace,2015.0
421,,2003.0
928,Transformers Cybertron,2005.0
347,Wild Arms,1999.0
2467,Tama of Third Street: Have You Seen My Tama?,1988.0
2709,,1998.0
4197,Blue Dragon: Trials of the Seven Shadows,2008.0
1194,,2006.0
5618,,1972.0
782,Gasaraki,1998.0
1019,Mirage of Blaze,2002.0
28207,,2015.0
3866,,1990.0
1070,,2006.0
6779,Rocky Rackat!,1993.0
10156,Sacred Seven,2011.0
14515,,2013.0
3809,The Legend of Snow White,1994.0
175,Tokyo Underground,2002.0
2546,,1983.0
10689,,2011.0
17493,Tomorrow Will Become Better!: Half a Sweet Potato,2005.0
2732,Baby Grandma,2002.0
10490,Blood-C,2011.0
406,,2005.0
31636,Dagashi Kashi,2016.0
8546,"Dr. Slump: ""Hoyoyo!"" Space Adventure",1982.0
5945,,2009.0
7477,To Shoot Without Shooting,1988.0
6117,The Best!! Extremely Cool Student Council President,2009.0
6728,The Story of Hellen Keller: Angel of Love and Light,1981.0
2390,Kirby: Right Back at Ya!,2001.0
9495,The Summer of Dioxin,2001.0
635,Jubei-chan the Ninja Girl: Secret of the Lovely Eyepatch,1999.0
590,Guardian Ninja Mamoru,2006.0
15347,Sherlock Hound: The Adventure of the Blue Carbuncle / Treasure Under the Sea,1984.0
3550,Green Makibao,1996.0
9934,The Everyday Tales of a Cat God,2011.0
2912,,1981.0
3900,Golden Bat,1967.0
3806,Amazing Sarutobi,1982.0
8542,New Aim for the Ace!,1978.0
3915,Time Fighters,1975.0
5833,,1980.0
10324,,2011.0
5022,Gordian Warrior,1979.0
1198,,2006.0
2288,Cyber Team in Akihabara,1998.0
9549,,1996.0
11017,,2011.0
1672,,1998.0
1853,Cutey Honey F,1997.0
2606,,2006.0
7666,Dr. Slump and Arale-chan: Hello! Wonder Island,1981.0
6028,Dr. Slump and Arale-chan: Hoyoyo! The Treasure of Nanaba Castle,1984.0
225,Dragon Ball GT,1996.0
7364,Dragon Quest Great Adventure of Dai! Destroy!! The Reborn 6 Commanders,1992.0
10527,,2008.0
4199,,1979.0
3488,,1987.0
22123,Inugami-san to Nekoyama-san,2014.0
4119,Bio Armor Ryger,1989.0
31344,,2014.0
496,,1985.0
23133,,2014.0
5962,Beyblade: Metal Fusion,2009.0
7664,The Wonderful Adventures of Nils Movie,1985.0
5529,Pokémon: Gotta Dance,2003.0
4514,Monarch: The Big Bear of Tallac,1977.0
3668,,2008.0
2282,In The Beginning: The Bible Stories,1997.0
2284,Transformers: Robots in Disguise,2000.0
3963,∀ Gundam I: Earth Light,2002.0
4183,Space Emperor God Sigma,1980.0
6672,Video Warrior Laserion,1984.0
446,Knight Hunters Eternity,2002.0
3874,,1992.0
1670,Beyblade the Movie: Decisive Battle! Takao VS Daichi,2002.0
2769,,1984.0
4244,Galactic Gale Sasuraiger,1983.0
32011,,2016.0
1839,,2004.0
2074,,1997.0
1617,,2003.0
1806,Master of Mosquiton '99,1997.0
4795,Pokémon: Camp Pikachu,2002.0
32360,,2016.0
10308,Battle Girls: Time Paradox,2011.0
4515,Bannertail: The Story of Gray Squirrel,1979.0
7082,,2009.0
916,Tokko,2006.0
2105,Toka Gettan: The Moonlight Lady Returns,2007.0
1130,Once Upon a Time,1986.0
3325,The Brave Fighter Exkizer,1990.0
1673,,1999.0
1704,,1997.0
8503,,1998.0
2060,Gall Force 1: Eternal Story,1986.0
2804,,1992.0
840,The World of Narue,2003.0
31848,Ojisan and Marshmallow,2016.0
1978,Noiseman Sound Insect,1997.0
13799,Pokémon: Meloetta's Moonlight Serenade,2012.0
23,,2004.0
7839,,
32601,,2016.0
375,All Purpose Cultural Cat Girl Nuku Nuku TV,1998.0
6511,Beast Wars Neo,1999.0
2801,Candy Candy: The Call of Spring,1978.0
119,,2004.0
973,Glass Fleet,2006.0
2211,,1984.0
1572,Kimba the White Lion,1965.0
1810,Shattered Angels,2007.0
7103,Miracle Train: Welcome to the Oedo Line,2009.0
2456,Legend of the Forest,1987.0
4112,,
6428,,1983.0
14921,Red Data Girl,2013.0
5636,"RESTOL, The Full-Armed Rescue Squad",1999.0
31716,Rewrite,2016.0
1005,Star Ocean EX,2001.0
979,Street Fighter Alpha: The Movie,1999.0
925,Transformers The Headmasters,1987.0
744,,1999.0
7160,Leave it to Mecha-Doc,1984.0
3812,Dream Star Button Nose,1985.0
10693,,2011.0
16518,Arata: The Legend,2013.0
6383,Chargeman Ken!,1974.0
289,Comic Party,2001.0
706,,2005.0
1676,,2001.0
1661,,1973.0
11385,Digimon Fusion,2011.0
7112,,2006.0
1694,IDOLM@STER Xenoglossia,2007.0
17831,Dog & Scissors,2013.0
10016,,2011.0
2568,Story of a Fawn,1983.0
4439,Judo Boy,1969.0
3823,Little Lulu,1976.0
12671,Pokémon the Movie: Kyurem VS. The Sword of Justice,2012.0
4794,Pokémon: Pikachu's Pikaboo,2001.0
12267,Treasure Hunting,2011.0
2686,Gigantor,1963.0
33341,Time Travel Girl,2016.0
8108,Ham Ham Grand Prix - The Miracle of Aurora Valley ~Ribon-chan's Close Call~,2003.0
1986,Dangard Ace,1977.0
155,X - The Movie,1996.0
3295,,2008.0
1894,Yu-Gi-Oh!: The Movie,2004.0
20533,,2014.0
2041,Super Pig,1994.0
9548,,1996.0
5276,,2007.0
33421,Hitori no Shita - The Outcast,2016.0
3436,The Many Dream Journeys of Meme,1983.0
1062,,1999.0
2710,,1996.0
6609,,2006.0
9916,,1973.0
28283,Samurai Warriors,2015.0
13679,Hamtaro Hai!,2006.0
30437,Wakakozake,2015.0
8598,Yuki: Snow Fairy,1981.0
3800,Super Grand Prix,1977.0
3081,Attacker You!,1984.0
3389,,2008.0
5189,Super Express Hikarian,1997.0
3035,Sonic Soldier Borgman,1988.0
3185,Fortune Quest,1997.0
11307,,1982.0
10338,,2011.0
2895,The Whale Hunt,2001.0
3054,,1975.0
4640,,1990.0
31621,Landlord is in Puberty!,2016.0
16680,Pokémon the Movie: Genesect and the Legend Awakened,2013.0
25867,The Rolling Girls,2015.0
27741,,2015.0
2766,,1998.0
4427,Fight!! Ramenman,1988.0
6468,,1971.0
5535,Secret of the Seal,1992.0
4387,,1976.0
1370,Mt. Head,2002.0
31573,Brave Beats,2015.0
9558,CJ7: The Cartoon,2010.0
3522,Locke the Superman,1984.0
1189,,1999.0
5883,,2009.0
19271,Crush Gear Turbo The Movie - Kaiservern's Ultimate Challenge,2002.0
3433,Battle Ball,1986.0
9900,,2000.0
3435,Angie Girl,1978.0
3878,,1980.0
31560,,2015.0
32829,Ninja Girl & Samurai Master,2016.0
6625,,2001.0
31452,Norn9,2016.0
4792,Pokémon: Pikachu's Rescue Adventure,1999.0
1693,Reideen,2007.0
10687,,2014.0
19919,,2013.0
2699,Space Pirate Mito,1999.0
4371,Space Warrior Baldios,1981.0
17092,,1988.0
30127,Danchigai,2015.0
17705,DD Fist of the North Star,2013.0
4554,Startling Doctor,1998.0
125,Twin Love,2004.0
8538,The Best!! Extremely Cool Student Council President Second Collection,2010.0
20381,,1966.0
5153,,1984.0
4504,Emergency Departure Rescue Kids,1991.0
31866,"Last Exile: Fam, the Silver Wing - Over the Wishes",2016.0
4536,Invincible Robo Trider G7,1980.0
8487,Legend of the Millennium Dragon,2011.0
4013,Paul in Fantasy Island,1976.0
2031,Shining Tears X Wind,2007.0
684,,2003.0
21353,Tokyo ESP,2014.0
33377,Trickster,2016.0
4132,Little Women,1981.0
718,If I See You in My Dreams,1998.0
13253,,2012.0
33222,The Highschool Life of a Fudanshi,2016.0
26053,,2008.0
6472,Scary High School Rumors,1994.0
8839,,2001.0
2207,,1996.0
6375,Eagle Riders (2),1979.0
3273,,1984.0
6509,Kiteretsu Encyclopedia,1988.0
10671,,2011.0
612,,2005.0
4962,Six Gates Faraway Mon Colle Knights,2000.0
8900,,2006.0
4067,,2000.0
1044,Horus: Prince of the Sun,1968.0
2560,Toward the Terra,1980.0
2552,,2007.0
55,,1999.0
3842,Animal Treasure Island,1971.0
5476,Marvelous Melmo,1971.0
30030,,2015.0
1793,A Wind Named Amnesia,1990.0
799,,2001.0
5225,,1969.0
9789,,2007.0
1141,A Tree of Palme,2002.0
9077,,1992.0
4481,Alakazam the Great,1960.0
4068,,2002.0
8139,The New Adventures of Hutch the Honeybee,1974.0
10723,Green Days: Dinosaur and I,2011.0
2626,,1998.0
16347,Usavich V,2013.0
30795,Bakuon!!,2016.0
10055,Black Jack: Grandma,1996.0
28921,Disney Tsum Tsum,2015.0
20441,,1986.0
30384,,2015.0
4314,,2005.0
17873,Pokémon: Black & White: Adventures in Unova and Beyond,2013.0
1960,,1988.0
34009,To Be Hero,2016.0
810,Android Announcer Maico 2010,1998.0
9881,,1977.0
7578,Neighborhood Story The Movie,1996.0
9291,Hello Kitty in Cinderella,1989.0
23787,Hi☆sCoool! SeHa Girls,2014.0
8140,,1989.0
4209,,2008.0
10808,Mobile Suit Gundam AGE,2011.0
1807,,2007.0
10810,,2008.0
9078,,1993.0
1724,,2007.0
17821,"Stella Women's Academy, High School Division Class C³",2013.0
950,Street Fighter Alpha: Generations,2005.0
7522,Tai Chi Chasers,2007.0
8109,Hamtaro: The Mysterious Ogre's Picture Book Tower,2004.0
28155,Yatterman Night,2015.0
29863,,2015.0
9795,,2003.0
25457,Marvel Avengers Confidential: Black Widow & Punisher,2014.0
105,Boys Be...,2000.0
4383,,2008.0
2836,,1974.0
2771,I'll Make a Habit of It,1994.0
14989,,2012.0
7336,Cyborg 009: Legend of the Super Galaxy,1980.0
13139,,2012.0
3776,,2001.0
30721,Hackadoll The Animation,2015.0
20469,,2012.0
23121,JINSEI -Life Consulting-,2014.0
1456,Licensed by Royalty,2003.0
13231,Beyblade: Shogun Steel,2012.0
2047,Mermaid,1964.0
7117,,1978.0
21571,"Pikachu, What's This Key?",2014.0
12929,,2012.0
4524,,2001.0
171,,2000.0
2718,Triton of the Sea,1972.0
1746,Zoids Fuzors,2004.0
32301,Active Raid Second,2016.0
6093,Princess Anmitsu,1986.0
1666,Babel II,1973.0
7395,Mix Master: King of Cards,2005.0
33240,Chi's Sweet Adventure,2016.0
8375,,1977.0
7048,,2003.0
6518,Tamagotchi: The Movie,2007.0
8215,,1991.0
1988,Himawari Too!!,2007.0
3873,Honey Honey's Wonderful Adventures,1981.0
3099,Wild Knights Gulkeeva,1995.0
6374,Eagle Riders,1978.0
3609,Armored Fleet Dairugger XV,1982.0
6310,,2001.0
3876,,1980.0
9395,,2010.0
4316,,2006.0
5938,,2008.0
28511,,2015.0
3757,Aladdin and the Wonderful Lamp,1982.0
5454,,2009.0
10015,Yu-Gi-Oh! Zexal,2011.0
7176,,2009.0
8815,,2008.0
1600,,2006.0
4242,Galactic Gale Baxingar,1982.0
4597,,1973.0
8332,,2008.0
25283,Sky Wizards Academy,2015.0
4933,The White Whale of Mu,1980.0
1163,,1998.0
3194,Saban's Adventures of the Little Mermaid,1991.0
163,,1999.0
417,Ragnarok the Animation,2004.0
7496,,1926.0
28861,,2015.0
943,,2006.0
2702,,1999.0
6119,,2009.0
9479,Coppelion,2013.0
7157,Dr. Slump and Arale-chan: N-cha! From Penguin Village with Love,1993.0
5496,Storm Rider: Clash of the Evils,2008.0
2809,Temple the Balloonist,1977.0
18771,,2013.0
3810,The Littl' Bits,1980.0
2503,,1992.0
3758,,1973.0
2234,,2004.0
8287,,2010.0
23325,Argevollen,2014.0
4154,Firebird,1981.0
3075,The Flying House,1982.0
22249,The Nighthawk Star,2013.0
6452,Macron One,1983.0
6629,,1982.0
5070,,1998.0
348,Bottle Fairy,2003.0
2142,,2007.0
5238,,2009.0
2312,"Bagi, the Monster of Mighty Nature",1984.0
2252,,1972.0
1537,Ryu the Primitive Boy,1971.0
1574,,2004.0
13185,Monsuno: World Master,2012.0
3683,Hippo and Thomas,1971.0
31566,,2015.0
32274,,2016.0
31534,,2011.0
888,Candidate for Goddesses,2000.0
23399,,
2740,,2004.0
608,Sakura Wars: The Movie,2001.0
1872,Ape Escape,2006.0
677,,1998.0
817,,2006.0
1458,Tekkaman,1975.0
1607,Venus Versus Virus,2007.0
5935,Marco Polo's Adventures,1979.0
2915,The Day the Earth Moved,1997.0
7158,Dr. Slump and Arale-chan: N-cha!! Excited Heart of Summer Vacation,1994.0
336,,2004.0
2071,Hana Yori Dango The Movie,1997.0
13935,After School Midnighters,2012.0
3969,Thunderbirds 2086,1982.0
3153,,1978.0
30524,Kagewani,2015.0
32682,Kagewani -II-,2016.0
3274,,1984.0
13159,Here Comes the Black Witch!!,2012.0
2040,,1990.0
13239,Mass Effect: Paragon Lost,2012.0
7981,,1985.0
20931,,2014.0
7605,,1989.0
12611,Sengoku Collection,2012.0
9799,,2010.0
1816,Sonic X,2003.0
4801,Michel,2003.0
2428,Unico: Black Cloud White Feather,1979.0
18063,Tiger Mask: War against the League of Masked Wrestlers,1970.0
22537,Theatre of Darkness: Yamishibai 2,2014.0
3114,,1999.0
10319,,1992.0
17651,Day Break Illusion,2013.0
2687,Adventures of the Monkey King,1967.0
5131,Gloizer X,1976.0
4511,,1980.0
4800,,1994.0
1083,Human Crossing,2003.0
3875,,1989.0
4388,,
3147,Daigo of Fire Company,1999.0
20033,,2013.0
3444,,1979.0
18061,,1970.0
5272,The Legend of Manxmouse,1979.0
5917,On A Paper Crane: Tomoko's Adventure,1993.0
3691,The Two Lottes,1991.0
2806,Yadamon: Magical Dreamer,1992.0
2564,,2007.0
1221,Powerpuff Girls Z,2006.0
2572,Alice in Wonderland,1983.0
7547,Komaneko: the Curious Cat,2006.0
23831,,2013.0
5265,,
30291,,2015.0
3399,God Mars,1981.0
3755,World's Famous Stories for Children: Thumb Princess,1978.0
14333,,2012.0
7626,Triton of the Sea (1979),1979.0
4099,,2005.0
1107,Wicked City,1987.0
14693,,2012.0
17325,,1990.0
5848,Cinnamoroll: The Movie,2007.0
1333,Noozles,1984.0
17147,,2013.0
5956,,1986.0
2621,,1981.0
988,,2005.0
2099,,1991.0
10342,Astro Boy: The Brave in Space,1964.0
8553,,1980.0
6919,X-Men,2011.0
3131,A Great Super Shot Boy,1984.0
3166,,2008.0
5337,Bakugan: New Vestroia,2010.0
21677,Captain Earth,2014.0
6970,,1977.0
833,Super Heavy God Gravion,2002.0
10528,,2010.0
21167,,2014.0
1361,Final Fantasy: The Spirits Within,2001.0
19367,Galilei Donna: Storia di tre sorelle a caccia di un mistero,2013.0
30895,Haruchika: Haruta & Chika,2016.0
23697,The Garden of Sinners: Manner Movies,2007.0
18845,,2012.0
31223,,2016.0
3201,Serendipity the Pink Dragon,1983.0
1048,SoulTaker,2001.0
4475,The Old Crocodile,2005.0
3905,The Little Prince and the Eight-Headed Dragon,1963.0
9166,,1970.0
3132,Christopher Columbus,1992.0
3202,,1993.0
2647,,1989.0
5088,Dr. Fabre is a Detective,2000.0
909,,2001.0
8450,The Life of Guskou Budori,1994.0
31630,Ace Attorney,2016.0
1193,,2005.0
1884,Princess Beware,2006.0
3285,Secrets of Akko-chan,1969.0
2293,Guyver: Out of Control,1986.0
3932,,1976.0
3356,Sally the Witch,1967.0
5386,Musashi: The Dream of the Last Samurai,2009.0
33038,,2016.0
2550,Broken Down Film,1985.0
10013,,2011.0
4667,Battle B-Daman: Fire Spirits!,2005.0
13169,,2012.0
69,,2005.0
7816,Dr. Slump and Arale-chan: N-cha! Clear Skies Over Penguin Village,1993.0
8145,Spooky Kitaro: Japan Explodes!!,2008.0
5600,Adventures of Little El Cid,1984.0
3676,Machine Robo: Revenge of Cronos,1986.0
4113,,1970.0
6277,,1976.0
6130,,2009.0
3619,Nanako SOS,1983.0
4459,Prince Mackaroo,1998.0
2153,,2007.0
6397,Song of the Ladybug,1974.0
2631,,2002.0
12361,Track City,2000.0
32023,BBK/BRNK,2016.0
8547,"Dr. Slump and Arale-chan: Hoyoyo! City of Dreams, Mechapolis",1985.0
3880,,1982.0
7079,Okamikakushi: Masque of the Wolf,2010.0
20907,The Big First-Grader and the Small Second-Grader,2014.0
5223,,1986.0
8373,,1982.0
27629,,2015.0
184,,2005.0
3704,,2008.0
8194,,1989.0
32670,,2016.0
7667,"Dr. Slump and Arale-chan: Hoyoyo, Great Round-the-World Race",1983.0
1314,DT Eightron,1998.0
3101,F-Zero: GP Legend,2003.0
5292,Getter Robo Go,1991.0
1883,How to Breed Kappas,2004.0
9990,Midori-ko,2011.0
10802,Monster Hunter Diary: Felyne Village on the Edge G,2011.0
2233,,2003.0
6303,,1967.0
6674,,1991.0
3472,Pictures at an Exhibition,1966.0
2008,,1992.0
4044,,1968.0
6075,,1999.0
9163,,1970.0
5829,,1976.0
2127,,1996.0
7718,Elemi,2009.0
7551,Goliath the Super Fighter,1976.0
13639,Combustible,2012.0
910,Himawari!,2006.0
3660,Magical Idol Pastel Yumi,1986.0
2133,,2002.0
470,My Wife is a High School Girl,2005.0
28853,Pikachu and the Pokemon Music Squad,2015.0
31914,Girls Beyond the Wasteland,2016.0
28085,Wonder,2014.0
13863,,2013.0
159,The Melody of Oblivion,2004.0
1865,,2007.0
952,Magical Meow Meow Taruto,2001.0
7171,,1972.0
2100,,1992.0
4853,,1982.0
32881,Tiger Mask W,2016.0
6731,,1986.0
6693,,2009.0
4025,,1994.0
4563,,2006.0
2822,,1997.0
295,Misaki Chronicle: Divergence Eve,2004.0
